uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,groupID,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,volumePercent,livePercent,deadPercent,canopyArea,meanHeight,remarks,measuredBy,recordedBy,dataQF,publicationDate
f2caea5e-6537-4bd6-beb8-0c51df91e467,JORN_010.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_010,31,,31 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,70,30,1.2,0.6,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
c67a814f-536f-43c5-909d-cc5b6155c239,JORN_018.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_018,40,,40 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,85,15,28,0.84,"",ewashburne@field-ops.org,kharris@neoninc.org,legacyData,20200817T125259Z
5e217f7f-b54e-427f-a88e-a206044ec9d7,JORN_018.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_018,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,80,20,3.5,0.68,"",ewashburne@field-ops.org,kharris@neoninc.org,legacyData,20200817T125259Z
33ea4f27-7a64-48ae-a3fa-5fafe629f981,JORN_009.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_009,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,87,13,2,1.26,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
50521c96-1c84-44f0-9289-593de6641c8e,JORN_018.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_018,31,,31 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,60,40,1.1,0.56,"",ewashburne@field-ops.org,kharris@neoninc.org,legacyData,20200817T125259Z
99be28c4-564f-4620-a299-8a65304280f1,JORN_010.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_010,41,,41 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,70,30,16.1,0.68,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
6e3631ef-8f2f-4cf9-86d7-22858e3bf31f,JORN_017.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_017,41,,41 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,95,5,9.5,0.84,"",ewashburne@field-ops.org,kharris@neoninc.org,legacyData,20200817T125259Z
3f2e2c4d-57dd-40e4-b2a8-87af4b07ddad,JORN_010.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_010,31,,31 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,85,15,1.2,0.94,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
9795e7c4-0172-4729-8753-a0675ecaa3de,JORN_018.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_018,31,,31 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,60,40,1.1,0.86,"",ewashburne@field-ops.org,kharris@neoninc.org,legacyData,20200817T125259Z
9f0f1c8a-de1c-4584-ba62-195b307654de,JORN_010.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_010,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,50,50,1,0.72,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
d26dec7b-9f68-4e29-8461-7768186b2b09,JORN_018.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_018,32,,32 _1,PRGL2,Prosopis glandulosa Torr.,species,,,100,60,40,6.8,0.64,"",ewashburne@field-ops.org,kharris@neoninc.org,legacyData,20200817T125259Z
052f3c5d-712e-4ecc-8d46-b32aff3eab4e,JORN_018.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_018,40,,40 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,80,20,28,0.9,"",ewashburne@field-ops.org,kharris@neoninc.org,legacyData,20200817T125259Z
2659a8bb-95c2-4a76-a76a-0353f342ac83,JORN_018.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_018,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,90,10,3.5,0.72,"",ewashburne@field-ops.org,kharris@neoninc.org,legacyData,20200817T125259Z
0a271002-8a22-40cc-b0de-c957fa8b267d,JORN_010.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_010,31,,31 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,60,40,1.2,0.76,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
37c76f8d-3411-4c76-9ba8-66dfa2986fbe,JORN_010.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_010,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,70,30,1,0.74,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
301829bc-8d34-4702-ae14-f76a17c73af7,JORN_010.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_010,40,,40 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,70,30,4,0.84,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
d81db34c-32a0-417c-8105-a8696ea0ab87,JORN_010.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_010,41,,41 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,70,30,16.1,0.6,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
bb46aa49-3d69-481a-b06c-3d7c843b0008,JORN_010.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_010,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,45,55,1,0.76,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
b4b73a48-be85-4b5b-8928-c3826ed876b9,JORN_010.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_010,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,90,10,1,0.64,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
0a10e091-4822-47e0-97b4-959e6461a689,JORN_018.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_018,40,,40 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,85,15,28,0.9,"",ewashburne@field-ops.org,kharris@neoninc.org,legacyData,20200817T125259Z
af11bf93-0bf9-4423-bbff-bb24f657bc6d,JORN_017.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_017,31,,31 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,75,25,37,1.16,"",ewashburne@field-ops.org,kharris@neoninc.org,legacyData,20200817T125259Z
9dcf7e38-1536-46d0-a3a5-dbf633d70611,JORN_009.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_009,31,,31 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,85,15,9.8,0.98,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
04ca330e-6220-441b-8f7e-8a90c7a3b575,JORN_009.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_009,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,90,10,2,0.88,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
33f0ec0b-949a-4c98-8efe-5199fd3f9330,JORN_010.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_010,40,,40 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,80,20,4,0.5,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
040d5d55-40b8-41fe-a083-5a7982b434fe,JORN_018.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_018,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,85,15,3.5,0.74,"",ewashburne@field-ops.org,kharris@neoninc.org,legacyData,20200817T125259Z
b5173a3b-6732-4d2a-85be-4818429a906b,JORN_018.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_018,40,,40 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,85,15,28,0.82,"",ewashburne@field-ops.org,kharris@neoninc.org,legacyData,20200817T125259Z
c6b83138-54ff-46bd-93ca-e50110d67597,JORN_009.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_009,31,,31 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,90,10,9.8,0.84,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
3619b779-8dd5-40f5-8f5e-4de84ea55299,JORN_017.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_017,41,,41 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,85,15,9.5,0.94,"",ewashburne@field-ops.org,kharris@neoninc.org,legacyData,20200817T125259Z
c3425fa6-f042-42aa-8a45-dc855471f0e5,JORN_017.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_017,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,70,30,4.9,1.36,"",ewashburne@field-ops.org,kharris@neoninc.org,legacyData,20200817T125259Z
494ed093-d6bc-4416-86be-1b11b52b7187,JORN_019.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_019,41,,41 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,97,3,2.9,1.82,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
e03b9995-cfd3-4b19-ae51-a30c779b44e2,JORN_009.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_009,31,,31 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,92,8,9.8,0.8,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
b56fb877-cd39-466c-a39c-fd1fb9742005,JORN_018.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_018,31,,31 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,60,40,1.1,0.98,"",ewashburne@field-ops.org,kharris@neoninc.org,legacyData,20200817T125259Z
775d94ab-6485-4308-816b-fe100ee0e366,JORN_018.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_018,40,,40 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,90,10,28,0.52,"",ewashburne@field-ops.org,kharris@neoninc.org,legacyData,20200817T125259Z
b772d485-8ab2-4535-8ac0-15d39653d028,JORN_009.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_009,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,90,10,2,1.18,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
7feaa873-cc22-4f57-9f2c-215c8c964020,JORN_010.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_010,40,,40 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,85,15,4,0.86,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
375d57a4-06ee-46b1-a29a-313d5506567e,JORN_010.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_010,41,,41 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,60,40,16.1,0.88,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
d8da2139-b500-4eee-a859-f2cff9a8f996,JORN_018.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_018,31,,31 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,85,15,1.1,0.56,"",ewashburne@field-ops.org,kharris@neoninc.org,legacyData,20200817T125259Z
00bbd4e3-1d43-40b3-a19d-6347479347c3,JORN_009.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_009,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,80,20,2,1.3,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
63baa189-2a1f-4112-8a27-1bda8f3a9c08,JORN_010.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_010,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,40,60,1,0.84,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
1d9250f7-fac7-4a11-80f8-5f8030b3426d,JORN_019.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_019,41,,41 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,98,2,2.9,0.84,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
3f8b2ad1-12cf-4d9c-9720-ae9656ff0cc0,JORN_010.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_010,41,,41 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,95,5,16.1,0.5,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
6646b690-d917-4309-9ece-f68f35a5be06,JORN_019.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_019,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,96,4,1.8,1.04,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
e7507397-d781-431c-953c-ae207d794cad,JORN_009.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_009,31,,31 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,94,6,9.8,0.74,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
a81aff81-e6d3-4ab1-9192-739c8f3d04f5,JORN_018.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_018,41,,41 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,87,13,3.6,0.66,"",ewashburne@field-ops.org,kharris@neoninc.org,legacyData,20200817T125259Z
3169f5f2-be69-4608-8373-997301fef2af,JORN_018.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_018,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,50,50,3.5,0.84,"",ewashburne@field-ops.org,kharris@neoninc.org,legacyData,20200817T125259Z
a6cf9034-cfc7-44a4-a65c-2c9e7cbc2511,JORN_017.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_017,31,,31 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,94,6,37,1.14,"",ewashburne@field-ops.org,kharris@neoninc.org,legacyData,20200817T125259Z
b61b40b8-f610-4489-826e-32b911bccc99,JORN_009.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_009,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,91,9,2,0.88,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
1cf1866e-7d67-45cc-b5a2-a7f151eeed78,JORN_009.basePlot.vst,2015-09-30,vst_JORN_2015,D14,JORN,JORN_009,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,93,7,2,1.22,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T125259Z
24d9072e-8d00-4a22-927c-6a09982f4044,JORN_005.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_005,31,,31 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,80,20,18,0.78,"",rolinger@field-ops.org,wgolser@neoninc.org,legacyData,20200817T124509Z
69187a6a-5abc-4c22-a5b7-d0b28b4b2c31,JORN_005.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_005,31,,31 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,85,15,18,0.72,"",rolinger@field-ops.org,wgolser@neoninc.org,legacyData,20200817T124509Z
50684418-9ccb-444b-97c6-b4943358b65a,JORN_008.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_008,41,,41 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,65,35,21.6,1.26,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T124509Z
1c9de081-c83b-435e-8bdd-7d065f9e9bdd,JORN_016.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_016,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,65,35,17.1,1.06,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T124509Z
7a1c72ae-ef9f-4976-b5d8-df33acca7826,JORN_016.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_016,41,,41 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,70,30,23.1,0.74,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T124509Z
817218ac-6d0f-42a6-9c63-349a6db78ff1,JORN_005.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_005,41,,41 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,85,15,2.5,0.94,"",rolinger@field-ops.org,wgolser@neoninc.org,legacyData,20200817T124509Z
e830324b-b01d-4c6b-8b76-e0fce925a9a9,JORN_005.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_005,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,90,10,5,0.92,"",rolinger@field-ops.org,wgolser@neoninc.org,legacyData,20200817T124509Z
ab97b183-68eb-474c-9fef-8d8f5ac02da0,JORN_005.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_005,31,,31_02,PRGL2,Prosopis glandulosa Torr.,species,,,100,85,15,1.5,0.64,"",rolinger@field-ops.org,wgolser@neoninc.org,legacyData,20200817T124509Z
48ce6bc2-a5f0-490a-a7af-96cb6a518f30,JORN_008.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_008,40,,40_03,PRGL2,Prosopis glandulosa Torr.,species,,,100,0,100,1.3,0.6,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T124509Z
73eeb1f7-f91d-4619-b81f-c49f4abc4c68,JORN_005.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_005,32,,32_06,PRGL2,Prosopis glandulosa Torr.,species,,,100,85,15,10,0.94,"",rolinger@field-ops.org,wgolser@neoninc.org,legacyData,20200817T124509Z
bba1c005-8293-4a63-be1e-4454c7d13711,JORN_005.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_005,32,,32_03,PRGL2,Prosopis glandulosa Torr.,species,,,100,85,15,4,0.68,"",rolinger@field-ops.org,wgolser@neoninc.org,legacyData,20200817T124509Z
ddf579e4-4e81-4e48-8789-79547e88e149,JORN_008.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_008,32,,32_01,PRGL2,Prosopis glandulosa Torr.,species,,,100,60,40,2.8,0.86,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T124509Z
df3c574b-c713-423e-886d-3ba0edac3746,JORN_005.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_005,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,85,15,5,1.02,"",rolinger@field-ops.org,wgolser@neoninc.org,legacyData,20200817T124509Z
141bac28-144f-4d98-b5f0-d7e0e52590df,JORN_008.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_008,40,,40 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,85,15,16.1,0.84,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T124509Z
140b0aee-97f0-410f-a5a1-33288cf1ec0d,JORN_005.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_005,32,,32 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,85,15,5,1,"",rolinger@field-ops.org,wgolser@neoninc.org,legacyData,20200817T124509Z
ec206e6b-a6d8-45ad-bbbe-1a13c7ce7a05,JORN_016.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_016,40,,40 _0,PRGL2,Prosopis glandulosa Torr.,species,,,100,85,15,14.1,0.86,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T124509Z
a5fc4f56-d485-446c-86cc-5555faefcdf0,JORN_005.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_005,31,,31_01,PRGL2,Prosopis glandulosa Torr.,species,,,100,85,15,18,0.96,"",rolinger@field-ops.org,wgolser@neoninc.org,legacyData,20200817T124509Z
f688ec89-6949-4a5d-b683-70bc41e1d21d,JORN_005.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_005,31,,31_04,PRGL2,Prosopis glandulosa Torr.,species,,,100,80,20,1,0.74,"",rolinger@field-ops.org,wgolser@neoninc.org,legacyData,20200817T124509Z
cfe45152-1efa-4678-8c57-17fb0ca06662,JORN_005.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_005,32,,32_01,PRGL2,Prosopis glandulosa Torr.,species,,,100,90,10,5,0.92,"",rolinger@field-ops.org,wgolser@neoninc.org,legacyData,20200817T124509Z
69ef58d6-1d65-4a25-94bc-48bd69676b11,JORN_008.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_008,40,,40_02,PRGL2,Prosopis glandulosa Torr.,species,,,100,80,20,2.2,0.66,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T124509Z
4849646a-af9e-4f4c-ad4e-25e117a96337,JORN_008.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_008,32,,32_02,PRGL2,Prosopis glandulosa Torr.,species,,,100,90,10,15,1.1,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T124509Z
314f5e01-fb62-400d-ace7-3cfcb941b535,JORN_005.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_005,41,,41_03,PRGL2,Prosopis glandulosa Torr.,species,,,100,85,15,2.3,0.96,"",rolinger@field-ops.org,wgolser@neoninc.org,legacyData,20200817T124509Z
29759af0-d5ac-49c1-9ff4-5ec9f143dedb,JORN_005.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_005,31,,31_03,PRGL2,Prosopis glandulosa Torr.,species,,,100,85,15,10,0.98,"",rolinger@field-ops.org,wgolser@neoninc.org,legacyData,20200817T124509Z
54946fb3-18fd-493b-b88e-634f1a8daf4b,JORN_008.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_008,41,,41_01,PRGL2,Prosopis glandulosa Torr.,species,,,100,65,35,21.6,1.26,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T124509Z
4fdb33b9-bcba-445b-967f-1aafa56fa4b8,JORN_008.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_008,40,,40_01,PRGL2,Prosopis glandulosa Torr.,species,,,100,85,15,16.1,0.84,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T124509Z
e92c1845-43bd-4b21-98d9-23d5f4db4150,JORN_005.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_005,32,,32_05,PRGL2,Prosopis glandulosa Torr.,species,,,100,75,25,1,0.6,"",rolinger@field-ops.org,wgolser@neoninc.org,legacyData,20200817T124509Z
ab4300be-d187-4d49-8c3f-e98c2dc3b2aa,JORN_008.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_008,40,,40_04,PRGL2,Prosopis glandulosa Torr.,species,,,100,70,30,8.2,0.94,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T124509Z
17a150fa-46e3-42c3-83b0-3a811e5d16db,JORN_005.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_005,32,,32_04,PRGL2,Prosopis glandulosa Torr.,species,,,100,85,15,4.5,1.02,"",rolinger@field-ops.org,wgolser@neoninc.org,legacyData,20200817T124509Z
c156a3dc-c192-4c0e-9ccf-20966d851c52,JORN_008.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_008,31,,31_01,PRGL2,Prosopis glandulosa Torr.,species,,,100,75,25,10.5,1.08,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T124509Z
de46d45f-672c-4458-b8a3-dbd832d3ef42,JORN_005.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_005,32,,32_02,PRGL2,Prosopis glandulosa Torr.,species,,,100,85,15,5,1.04,"",rolinger@field-ops.org,wgolser@neoninc.org,legacyData,20200817T124509Z
61fde66c-8f8a-4093-863a-cb950b47200e,JORN_005.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_005,40,,40_05,PRGL2,Prosopis glandulosa Torr.,species,,,100,95,5,1.5,0.78,"",rolinger@field-ops.org,wgolser@neoninc.org,legacyData,20200817T124509Z
373b55d0-e1dd-46ef-97a7-33c89737d2f9,JORN_016.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_016,40,,40_03,PRGL2,Prosopis glandulosa Torr.,species,,,100,60,40,3.3,0.78,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T124509Z
ebc2c05c-ef29-481b-a2db-5c64130a5b88,JORN_005.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_005,40,,40_01,PRGL2,Prosopis glandulosa Torr.,species,,,100,95,5,1,0.72,"",rolinger@field-ops.org,wgolser@neoninc.org,legacyData,20200817T124509Z
9a498da8-837b-42f5-8c6f-9019f85ea678,JORN_016.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_016,32,,32_02,PRGL2,Prosopis glandulosa Torr.,species,,,100,65,35,4.1,1.12,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T124509Z
49feaa89-e66b-4646-a516-353b7c10a918,JORN_005.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_005,41,,41_01,PRGL2,Prosopis glandulosa Torr.,species,,,100,85,15,2.5,1.02,"",rolinger@field-ops.org,wgolser@neoninc.org,legacyData,20200817T124509Z
dd2eaf76-1380-44e7-9b5e-e2022078ef34,JORN_016.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_016,32,,32_01,PRGL2,Prosopis glandulosa Torr.,species,,,100,93,7,17.1,0.84,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T124509Z
1ad8329a-9b45-429c-ac1a-f8cf60b66138,JORN_016.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_016,32,,32_03,PRGL2,Prosopis glandulosa Torr.,species,,,100,60,40,1.8,0.62,"",kharris@neoninc.org,ewashburne@field-ops.org,legacyData,20200817T124509Z
82b9af59-5563-40de-9539-b4d410abf9fd,JORN_005.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_005,40,,40_04,PRGL2,Prosopis glandulosa Torr.,species,,,100,90,10,1.5,0.56,"",rolinger@field-ops.org,wgolser@neoninc.org,legacyData,20200817T124509Z
41296948-b641-4ad1-b1ba-913177574c92,JORN_005.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_005,41,,41_02,PRGL2,Prosopis glandulosa Torr.,species,,,100,90,10,1.5,0.66,"",rolinger@field-ops.org,wgolser@neoninc.org,legacyData,20200817T124509Z
8ee9e79b-4a95-422e-b3c2-295dbeacbcb7,JORN_005.basePlot.vst,2015-10-01,vst_JORN_2015,D14,JORN,JORN_005,40,,40_02,PRGL2,Prosopis glandulosa Torr.,species,,,100,90,10,4.5,0.96,"",rolinger@field-ops.org,wgolser@neoninc.org,legacyData,20200817T124509Z
