uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,eventType,dataCollected,samplingProtocolVersion,targetTaxaPresent,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF,publicationDate
0dabc5be-0c80-4f01-a4fd-efe1f5c9e00a,KONZ_055.basePlot.vst,2016-11-01,D06,KONZ,KONZ_055,tower,grasslandHerbaceous,39.097689,-96.565155,WGS84,10,710560.38,4330439.77,14N,398.1,0,vst_KONZ_2016,,,NEON.DOC.000987vE,Y,N,"",Y,presentInAll,N,"",noneSelected,noneSelected,400,400,400,,eolsen@field-ops.org,akuczera@field-ops.org,,20200817T124127Z
a1ee51d9-931d-4322-9b58-a97554827e3e,KONZ_047.basePlot.vst,2016-11-02,D06,KONZ,KONZ_047,tower,grasslandHerbaceous,39.103263,-96.560453,WGS84,10.1,710950.42,4331069.37,14N,406.1,0.1,vst_KONZ_2016,,,NEON.DOC.000987vE,Y,Y,31|32|41,Y,31|32|40,N,"",noneSelected,noneSelected,400,400,400,,eolsen@field-ops.org,elaske@field-ops.org,,20200817T124127Z
e217e697-7876-4a54-903f-894a990ca7e6,KONZ_064.basePlot.vst,2016-11-03,D06,KONZ,KONZ_064,tower,shrubScrub,39.098508,-96.565488,WGS84,10,710529.14,4330529.9,14N,386.1,0,vst_KONZ_2016,,,NEON.DOC.000987vE,Y,Y,presentInAll,Y,presentInAll,Y,31|41,10,noneSelected,400,80,400,,kkelly@battelleecology.org,elaske@field-ops.org,,20200817T124127Z
d93d4f1d-198e-47f3-b685-6712c8de0278,KONZ_064.basePlot.vst,2016-11-03,D06,KONZ,KONZ_064,tower,shrubScrub,39.098508,-96.565488,WGS84,10,710529.14,4330529.9,14N,386.1,0,vst_KONZ_2016,,,NEON.DOC.000987vE,Y,Y,presentInAll,Y,presentInAll,Y,41,10,noneSelected,400,80,400,,kkelly@battelleecology.org,elaske@field-ops.org,,20200817T124127Z
75abc6ed-773c-440d-8bcd-89a1fc61e0b2,KONZ_060.basePlot.vst,2016-11-03,D06,KONZ,KONZ_060,tower,grasslandHerbaceous,39.101973,-96.562224,WGS84,10.1,710801.11,4330922.07,14N,408,0.2,vst_KONZ_2016,,,NEON.DOC.000987vE,Y,N,"",Y,31_1|32_4|41_4,N,"",10,noneSelected,400,80,400,,Jhadle@battelleecology.org,mnordby@field-ops.org,,20200817T124127Z
4e5640a2-3f1f-4891-9665-38cc1c246087,KONZ_044.basePlot.vst,2016-11-03,D06,KONZ,KONZ_044,tower,grasslandHerbaceous,39.098201,-96.564453,WGS84,10.1,710619.57,4330498.23,14N,397.1,0.1,vst_KONZ_2016,,,NEON.DOC.000987vE,Y,Y,32|40|41,Y,32|40,N,"",noneSelected,noneSelected,400,400,400,,kkelly@battelleecology.org,elaske@field-ops.org,,20200817T124127Z
80336e1e-7d94-4814-98f3-bba16757aebe,KONZ_067.basePlot.vst,2016-11-03,D06,KONZ,KONZ_067,tower,shrubScrub,39.103065,-96.564975,WGS84,10.1,710559.94,4331036.89,14N,403.4,0.2,vst_KONZ_2016,,,NEON.DOC.000987vE,Y,N,"",Y,31_4|40_1|41_1,N,"",1,noneSelected,400,8,400,,Jhadle@battelleecology.org,mnordby@field-ops.org,,20200817T124127Z
8881f626-0825-47cd-9e31-4fcceac712be,KONZ_071.basePlot.vst,2016-11-04,D06,KONZ,KONZ_071,tower,grasslandHerbaceous,39.103804,-96.56079,WGS84,10.1,710919.67,4331128.63,14N,392.8,0.1,vst_KONZ_2016,,,NEON.DOC.000987vE,Y,N,"",Y,32,N,"",noneSelected,noneSelected,400,400,400,,kkelly@battelleecology.org,mnordby@field-ops.org,,20200817T124127Z
c38c8595-5988-4dac-83e1-933c17c4f08b,KONZ_053.basePlot.vst,2016-11-04,D06,KONZ,KONZ_053,tower,grasslandHerbaceous,39.098231,-96.566197,WGS84,10,710468.64,4330497.51,14N,384.9,0,vst_KONZ_2016,,,NEON.DOC.000987vE,N,"","","","","","",10,noneSelected,400,80,400,,elaske@field-ops.org,aschnell@field-ops.org,,20200817T124127Z
1fe3f989-582e-4e6d-aa4b-2e2b98edf068,KONZ_052.basePlot.vst,2016-11-05,D06,KONZ,KONZ_052,tower,grasslandHerbaceous,39.102718,-96.560129,WGS84,10.1,710980.07,4331009.63,14N,409.3,0.1,vst_KONZ_2016,,,NEON.DOC.000987vG,N,"","","","","","",noneSelected,noneSelected,400,400,400,,kkelly@battelleecology.org,kkelly@battelleecology.org,,20200817T124127Z
d98a36df-f49f-454f-b9d8-f7aeca0561c2,KONZ_049.basePlot.vst,2016-11-07,D06,KONZ,KONZ_049,tower,grasslandHerbaceous,39.103879,-96.564243,WGS84,10.2,710620.82,4331128.94,14N,404.2,0.2,vst_KONZ_2016,,,NEON.DOC.000987vE,Y,Y,31|40|41,Y,31,N,"",noneSelected,noneSelected,400,400,400,,Jhadle@battelleecology.org,aschnell@field-ops.org,,20200817T124127Z
f61cb90e-6f6b-4947-9d0f-e2b0fd6bb132,KONZ_049.basePlot.vst,2016-11-07,D06,KONZ,KONZ_049,tower,grasslandHerbaceous,39.103879,-96.564243,WGS84,10.2,710620.82,4331128.94,14N,404.2,0.2,vst_KONZ_2016,,,NEON.DOC.000987vE,Y,Y,31|40,Y,31,N,"",noneSelected,noneSelected,400,400,400,,Jhadle@battelleecology.org,aschnell@field-ops.org,,20200817T124127Z
ace583cf-774f-4518-8846-1f896af5ad2d,KONZ_059.basePlot.vst,2016-11-08,D06,KONZ,KONZ_059,tower,shrubScrub,39.103881,-96.564935,WGS84,10.2,710560.97,4331127.55,14N,396,0.3,vst_KONZ_2016,,,NEON.DOC.000987vE,Y,Y,31|32|40,Y,40_3|41_4,Y,32|40|41,1,noneSelected,400,8,400,,elaske@field-ops.org,kkelly@battelleecology.org,,20200817T124127Z
1542745a-4d4c-4080-9abf-9996a20db711,KONZ_063.basePlot.vst,2016-11-09,D06,KONZ,KONZ_063,tower,shrubScrub,39.10197,-96.56363,WGS84,10.1,710679.52,4330918.47,14N,410,0.2,vst_KONZ_2016,,,NEON.DOC.000987vE,N,"","","","","","",1,noneSelected,400,8,400,,elaske@field-ops.org,mnordby@field-ops.org,,20200817T124127Z
49a40439-fb8c-4bad-a8cc-abadb766e5cb,KONZ_062.basePlot.vst,2016-11-10,D06,KONZ,KONZ_062,tower,grasslandHerbaceous,39.102421,-96.559433,WGS84,10.1,711041.15,4330978.28,14N,412.5,0.1,vst_KONZ_2016,,,NEON.DOC.000987vE,Y,N,"",Y,presentInAll,N,"",noneSelected,noneSelected,400,400,400,,elaske@field-ops.org,kkelly@battelleecology.org,,20200817T124127Z
2da2b56c-2a76-4c3f-b10e-a49a1f904e1c,KONZ_042.basePlot.vst,2017-11-06,D06,KONZ,KONZ_042,tower,grasslandHerbaceous,39.09957,-96.564404,WGS84,20,710619.73,4330650.29,14N,401.3,0,vst_KONZ_2017,,,NEON.DOC.000987vG,Y,N,"",Y,32|40,N,"",noneSelected,noneSelected,400,400,400,,kkelly@battelleecology.org,sferguson@battelleecology.org,,20200817T131251Z
9f7b1cc3-d922-47b4-923f-e36232a63e0c,KONZ_068.basePlot.vst,2017-11-06,D06,KONZ,KONZ_068,tower,grasslandHerbaceous,39.10008,-96.564037,WGS84,10.1,710649.95,4330707.75,14N,405.9,0.1,vst_KONZ_2017,,,NEON.DOC.000987vG,Y,N,"",Y,32,N,"",noneSelected,noneSelected,400,400,400,,kkelly@battelleecology.org,sferguson@battelleecology.org,,20200817T131251Z
7c24adbe-34f0-4e59-b62c-7f0028c8e7f7,KONZ_050.basePlot.vst,2017-11-08,D06,KONZ,KONZ_050,tower,grasslandHerbaceous,39.098781,-96.566171,WGS84,10,710469.26,4330558.62,14N,389.6,0,vst_KONZ_2017,,,NEON.DOC.000987vG,Y,N,"",Y,31,N,"",noneSelected,noneSelected,400,400,400,,kkelly@battelleecology.org,sferguson@battelleecology.org,,20200817T131251Z
ace07696-ad06-4287-bbec-169f1c0b53d9,KONZ_056.basePlot.vst,2017-11-08,D06,KONZ,KONZ_056,tower,grasslandHerbaceous,39.097361,-96.56343,WGS84,10.1,710710.55,4330407.37,14N,400.9,0.1,vst_KONZ_2017,,,NEON.DOC.000987vG,Y,N,"",Y,presentInAll,N,"",noneSelected,noneSelected,400,400,400,,kkelly@battelleecology.org,sferguson@battelleecology.org,,20200817T131251Z
cdfc7793-c4e1-4f51-9496-e01ebd668504,KONZ_051.basePlot.vst,2017-11-08,D06,KONZ,KONZ_051,tower,grasslandHerbaceous,39.099277,-96.565124,WGS84,10.1,710558.33,4330616.1,14N,397.9,0.1,vst_KONZ_2017,,,NEON.DOC.000987vG,Y,N,"",Y,31|32|41,N,"",noneSelected,noneSelected,400,400,400,,kkelly@battelleecology.org,sferguson@battelleecology.org,,20200817T131251Z
fcf51fe4-3535-43a6-ba2a-dacef9f7f349,KONZ_044.basePlot.vst,2017-11-08,D06,KONZ,KONZ_044,tower,grasslandHerbaceous,39.098201,-96.564453,WGS84,10.1,710619.57,4330498.23,14N,397.1,0.1,vst_KONZ_2017,,,NEON.DOC.000987vG,Y,N,"",Y,32|40,N,"",noneSelected,noneSelected,400,400,400,,kkelly@battelleecology.org,sferguson@battelleecology.org,,20200817T131251Z
c624e650-3583-4652-b140-8f8a8501a31f,KONZ_070.basePlot.vst,2017-11-08,D06,KONZ,KONZ_070,tower,grasslandHerbaceous,39.097869,-96.562372,WGS84,10,710800.54,4330466.21,14N,403.6,0,vst_KONZ_2017,,,NEON.DOC.000987vG,Y,N,"",Y,presentInAll,N,"",noneSelected,noneSelected,400,400,400,,kkelly@battelleecology.org,sferguson@battelleecology.org,,20200817T131251Z
0bd8d039-bfb2-4c7b-a1d3-ddb01394345e,KONZ_064.basePlot.vst,2017-11-09,D06,KONZ,KONZ_064,tower,shrubScrub,39.098508,-96.565488,WGS84,10,710529.14,4330529.9,14N,386.1,0,vst_KONZ_2017,,,NEON.DOC.000987vG,Y,Y,31|32,Y,41_4,Y,31|41,10,noneSelected,400,80,400,,kkelly@battelleecology.org,jladner@battelleecology.org,,20200817T131251Z
df1b4e3a-f204-4aa7-94f9-96835bfc0101,KONZ_055.basePlot.vst,2017-11-09,D06,KONZ,KONZ_055,tower,grasslandHerbaceous,39.097689,-96.565155,WGS84,10,710560.38,4330439.77,14N,398.1,0,vst_KONZ_2017,,,NEON.DOC.000987vG,Y,N,"",Y,presentInAll,N,"",noneSelected,noneSelected,400,400,400,,kkelly@battelleecology.org,jladner@battelleecology.org,,20200817T131251Z
7d229899-a418-4ba6-a4bf-741fb8549663,KONZ_053.basePlot.vst,2017-11-10,D06,KONZ,KONZ_053,tower,grasslandHerbaceous,39.098231,-96.566197,WGS84,10,710468.64,4330497.51,14N,384.9,0,vst_KONZ_2017,,,NEON.DOC.000987vG,Y,N,"",Y,40_1|40_3,N,"",10,noneSelected,400,80,400,,kkelly@battelleecology.org,jladner@battelleecology.org,,20200817T131251Z
0e28c915-bcd3-443f-9222-9739f2b966e2,KONZ_065.basePlot.vst,2017-11-15,D06,KONZ,KONZ_065,tower,grasslandHerbaceous,39.097388,-96.564127,WGS84,10.1,710650.18,4330408.75,14N,398.6,0.1,vst_KONZ_2017,,,NEON.DOC.000987vG,Y,N,"",Y,32_2|40_1|40_3,N,"",10,noneSelected,400,80,400,,kkelly@battelleecology.org,jladner@battelleecology.org,,20200817T131251Z
9007210f-a4c9-4554-8745-e5a255ec92d2,KONZ_048.basePlot.vst,2017-11-15,D06,KONZ,KONZ_048,tower,grasslandHerbaceous,39.101357,-96.560164,WGS84,10.1,710981.1,4330858.48,14N,411.4,0.1,vst_KONZ_2017,,,NEON.DOC.000987vG,Y,N,"",Y,presentInAll,N,"",noneSelected,noneSelected,400,400,400,,jladner@battelleecology.org,oandoe@battelleecology.org,,20200817T131251Z
a5823da0-fd2b-43a9-b025-dece13db92e7,KONZ_062.basePlot.vst,2017-11-15,D06,KONZ,KONZ_062,tower,grasslandHerbaceous,39.102421,-96.559433,WGS84,10.1,711041.15,4330978.28,14N,412.5,0.1,vst_KONZ_2017,,,NEON.DOC.000987vG,Y,N,"",Y,32,N,"",noneSelected,noneSelected,400,400,400,,jladner@battelleecology.org,oandoe@battelleecology.org,,20200817T131251Z
9d3cf2c6-dc17-4a9d-9cf2-74cf34f20653,KONZ_054.basePlot.vst,2017-11-15,D06,KONZ,KONZ_054,tower,grasslandHerbaceous,39.098415,-96.562343,WGS84,10,710801.42,4330526.88,14N,402.6,0,vst_KONZ_2017,,,NEON.DOC.000987vG,Y,N,"",Y,32_2|32_4|41_4,N,"",25,noneSelected,400,200,400,,kkelly@battelleecology.org,sferguson@battelleecology.org,,20200817T131251Z
368ba533-d00a-4089-bde9-7fd3bd5fcc97,KONZ_069.basePlot.vst,2017-11-16,D06,KONZ,KONZ_069,tower,grasslandHerbaceous,39.102726,-96.561169,WGS84,10.1,710890.1,4331008.1,14N,391.8,0.2,vst_KONZ_2017,,,NEON.DOC.000987vG,Y,Y,31|32|41,Y,31_1|32_2|32_4|41_1,N,"",10,noneSelected,400,80,400,,jladner@battelleecology.org,oandoe@battelleecology.org,,20200817T131251Z
d843c1df-36bc-4c46-8a67-ddf497d6f3aa,KONZ_061.basePlot.vst,2017-11-16,D06,KONZ,KONZ_061,tower,deciduousForest,39.10191,-96.560496,WGS84,10.1,710950.74,4330919.09,14N,399,0.1,vst_KONZ_2017,,,NEON.DOC.000987vG,Y,Y,32,Y,32_2|32_4|41_4,N,"",10,noneSelected,400,80,400,,kkelly@battelleecology.org,jladner@battelleecology.org,,20200817T131251Z
4f3cac2c-fdf4-4fe3-b032-e107e0bc348f,KONZ_066.basePlot.vst,2017-11-17,D06,KONZ,KONZ_066,tower,grasslandHerbaceous,39.103042,-96.562185,WGS84,10.1,710801.3,4331040.81,14N,406.6,0.1,vst_KONZ_2017,,,NEON.DOC.000987vG,N,"","","","","","",noneSelected,noneSelected,400,400,400,,jladner@battelleecology.org,sferguson@battelleecology.org,,20200817T131251Z
25afb97e-a672-4455-987c-59510808fc70,KONZ_071.basePlot.vst,2017-11-17,D06,KONZ,KONZ_071,tower,grasslandHerbaceous,39.103804,-96.56079,WGS84,10.1,710919.67,4331128.63,14N,392.8,0.1,vst_KONZ_2017,,,NEON.DOC.000987vG,Y,N,"",Y,32,N,"",noneSelected,noneSelected,400,400,400,,jladner@battelleecology.org,sferguson@battelleecology.org,,20200817T131251Z
3d2e81b5-8a3a-4e1a-b09a-7da01a9e1770,KONZ_047.basePlot.vst,2017-11-17,D06,KONZ,KONZ_047,tower,grasslandHerbaceous,39.103263,-96.560453,WGS84,10.1,710950.42,4331069.37,14N,406.1,0.1,vst_KONZ_2017,,,NEON.DOC.000987vG,Y,N,"",Y,31|32|41,N,"",noneSelected,noneSelected,400,400,400,,jladner@battelleecology.org,sferguson@battelleecology.org,,20200817T131251Z
d70d6066-3336-4d6c-8cf5-06743e6c86a1,KONZ_052.basePlot.vst,2017-11-17,D06,KONZ,KONZ_052,tower,grasslandHerbaceous,39.102718,-96.560129,WGS84,10.1,710980.07,4331009.63,14N,409.3,0.1,vst_KONZ_2017,,,NEON.DOC.000987vG,N,"","","","","","",noneSelected,noneSelected,400,400,400,,jladner@battelleecology.org,sferguson@battelleecology.org,,20200817T131251Z
5a7af158-4e9a-4331-801d-739d5d6221ef,KONZ_058.basePlot.vst,2017-11-17,D06,KONZ,KONZ_058,tower,grasslandHerbaceous,39.10139,-96.561203,WGS84,10.1,710891.15,4330859.73,14N,413.1,0.1,vst_KONZ_2017,,,NEON.DOC.000987vG,Y,N,"",Y,32_2|41_1|41_4,N,"",10,noneSelected,400,80,400,,jladner@battelleecology.org,oandoe@battelleecology.org,,20200817T131251Z
b19ac03c-adff-45a0-a6bf-0cbe6ec11641,KONZ_043.basePlot.vst,2017-11-17,D06,KONZ,KONZ_043,tower,grasslandHerbaceous,39.102192,-96.561182,WGS84,20.1,710890.57,4330948.8,14N,406.2,0.2,vst_KONZ_2017,,,NEON.DOC.000987vG,N,"","","","","","",noneSelected,noneSelected,400,400,400,,jladner@battelleecology.org,sferguson@battelleecology.org,,20200817T131251Z
6ec1f3c3-63c6-411c-b7d6-6cb9b0d1e26e,KONZ_060.basePlot.vst,2017-11-17,D06,KONZ,KONZ_060,tower,grasslandHerbaceous,39.101973,-96.562224,WGS84,10.1,710801.11,4330922.07,14N,408,0.2,vst_KONZ_2017,,,NEON.DOC.000987vG,Y,N,"",Y,31_1|32_4|40_1,N,"",10,noneSelected,400,80,400,,jladner@battelleecology.org,oandoe@battelleecology.org,,20200817T131251Z
51bb491c-a646-49e2-97e0-81b889116ef6,KONZ_043.basePlot.vst,2017-11-30,D06,KONZ,KONZ_043,tower,grasslandHerbaceous,39.102192,-96.561182,WGS84,20.1,710890.57,4330948.8,14N,406.2,0.2,vst_KONZ_2017,,,NEON.DOC.000987vG,Y,N,"",Y,32,N,"",noneSelected,noneSelected,400,400,400,,atajchman@battelleecology.org,kkelly@battelleecology.org,,20200817T131251Z
9b3b8907-2012-46c4-bf1c-315839f1f068,KONZ_049.basePlot.vst,2017-12-07,D06,KONZ,KONZ_049,tower,grasslandHerbaceous,39.103879,-96.564243,WGS84,10.2,710620.82,4331128.94,14N,404.2,0.2,vst_KONZ_2017,,,NEON.DOC.000987vG,N,"",,"","","",,noneSelected,noneSelected,400,400,400,,kkelly@battelleecology.org,kkelly@battelleecology.org,,20200817T125117Z
f6c8106b-d53f-4676-8c2c-19839aeb11c9,KONZ_063.basePlot.vst,2017-12-07,D06,KONZ,KONZ_063,tower,shrubScrub,39.10197,-96.56363,WGS84,10.1,710679.52,4330918.47,14N,410,0.2,vst_KONZ_2017,,,NEON.DOC.000987vG,N,"",,"","","",,noneSelected,noneSelected,400,400,400,,kkelly@battelleecology.org,kkelly@battelleecology.org,,20200817T125117Z
a5261ef2-1e94-418f-bded-c80ce56bfdeb,KONZ_046.basePlot.vst,2017-12-07,D06,KONZ,KONZ_046,tower,shrubScrub,39.103068,-96.563925,WGS84,20.1,710650.74,4331039.66,14N,405.6,0.1,vst_KONZ_2017,,,NEON.DOC.000987vG,N,"",,"","","",,noneSelected,noneSelected,400,400,400,,kkelly@battelleecology.org,kkelly@battelleecology.org,,20200817T125117Z
a3537711-14c7-4b00-bb7a-f15427469e6f,KONZ_067.basePlot.vst,2017-12-07,D06,KONZ,KONZ_067,tower,shrubScrub,39.103065,-96.564975,WGS84,10.1,710559.94,4331036.89,14N,403.4,0.2,vst_KONZ_2017,,,NEON.DOC.000987vG,N,"",,"","","",,noneSelected,noneSelected,400,400,400,,kkelly@battelleecology.org,kkelly@battelleecology.org,,20200817T125117Z
854fc98c-64b9-4ff4-a3af-34abd6b29f71,KONZ_059.basePlot.vst,2017-12-07,D06,KONZ,KONZ_059,tower,shrubScrub,39.103881,-96.564935,WGS84,10.2,710560.97,4331127.55,14N,396,0.3,vst_KONZ_2017,,,NEON.DOC.000987vG,N,"",,"","","",,noneSelected,noneSelected,400,400,400,,kkelly@battelleecology.org,kkelly@battelleecology.org,,20200817T125117Z
c46814fe-df21-48f3-9738-1c695da2a2a0,KONZ_046.basePlot.vst,2017-12-07,D06,KONZ,KONZ_046,tower,shrubScrub,39.103068,-96.563925,WGS84,20.1,710650.74,4331039.66,14N,405.6,0.1,vst_KONZ_2017,,,NEON.DOC.000987vG,N,"",,"","","",,noneSelected,noneSelected,400,400,400,,kkelly@battelleecology.org,kkelly@battelleecology.org,,20200817T125117Z
614e8dcd-d48a-4a18-93e0-b747531a9c28,KONZ_057.basePlot.vst,2017-12-20,D06,KONZ,KONZ_057,tower,grasslandHerbaceous,39.10358,-96.562517,WGS84,10.1,710770.98,4331099.76,14N,405,0.1,vst_KONZ_2017,,,NEON.DOC.000987vG,Y,N,,Y,40|41,N,,noneSelected,noneSelected,400,400,400,,atajchman@battelleecology.org,kkelly@battelleecology.org,,20200817T125117Z
e7841e36-ef5d-4f94-a007-bc33bcb549cd,KONZ_066.basePlot.vst,2017-12-20,D06,KONZ,KONZ_066,tower,grasslandHerbaceous,39.103042,-96.562185,WGS84,10.1,710801.3,4331040.81,14N,406.6,0.1,vst_KONZ_2017,,,NEON.DOC.000987vG,Y,N,,Y,31|32|41,N,,noneSelected,noneSelected,400,400,400,,atajchman@battelleecology.org,kkelly@battelleecology.org,,20200817T125117Z
6496adc0-8770-493e-923f-ab4ac79cfe10,KONZ_045.basePlot.vst,2017-12-21,D06,KONZ,KONZ_045,tower,grasslandHerbaceous,39.103828,-96.561811,WGS84,20.1,710831.3,4331128.92,14N,392.8,0.1,vst_KONZ_2017,,,NEON.DOC.000987vG,Y,N,,Y,32_2|32_4,N,,25,noneSelected,400,200,400,,atajchman@battelleecology.org,kkelly@battelleecology.org,,20200817T125117Z
126fdb85-a787-47a9-a721-254d8ae8d5c6,KONZ_025.basePlot.vst,2018-01-09,D06,KONZ,KONZ_025,distributed,deciduousForest,39.103999,-96.596164,WGS84,20.3,707859.91,4331068.68,14N,339.1,0.2,vst_KONZ_2018,,,NEON.DOC.000987vG,Y,Y,presentInAll,Y,31|40|41,N,,noneSelected,noneSelected,400,400,400,,kkelly@battelleecology.org,atajchman@battelleecology.org,,20200817T124035Z
e34d11e0-eb73-4ad9-8b67-aed17c063494,KONZ_024.basePlot.vst,2018-01-10,D06,KONZ,KONZ_024,distributed,deciduousForest,39.110903,-96.55221,WGS84,20,711640.43,4331936.55,14N,351,0,vst_KONZ_2018,,,NEON.DOC.000987vG,N,"","","","","",,noneSelected,noneSelected,400,400,400,,kkelly@battelleecology.org,atajchman@battelleecology.org,,20200817T124035Z
cf1d73ba-2301-42d8-bb1b-e2c24adaaf20,KONZ_003.basePlot.vst,2018-01-25,D06,KONZ,KONZ_003,distributed,grasslandHerbaceous,39.088076,-96.570347,WGS84,20,710139.88,4329360.76,14N,404.2,0,vst_KONZ_2018,,,NEON.DOC.000987vG,N,"","","","","",,noneSelected,noneSelected,400,400,400,,kkelly@battelleecology.org,atajchman@battelleecology.org,,20200817T124035Z
78e38ee8-1f04-45c0-87b1-a84186764fc7,KONZ_044.basePlot.vst,2018-10-15,D06,KONZ,KONZ_044,tower,grasslandHerbaceous,39.098201,-96.564453,WGS84,10.1,710619.57,4330498.23,14N,397.1,0.1,vst_KONZ_2018,,,NEON.DOC.000987vG,,Y,,Y,,N,,noneSelected,noneSelected,400,400,400,,,,,20200817T125034Z
5af70ce9-95ff-48e4-875a-7f6fe66c61a3,KONZ_050.basePlot.vst,2018-10-15,D06,KONZ,KONZ_050,tower,grasslandHerbaceous,39.098781,-96.566171,WGS84,10,710469.26,4330558.62,14N,389.6,0,vst_KONZ_2018,,,NEON.DOC.000987vG,,Y,,Y,,N,,noneSelected,noneSelected,400,400,400,,,,,20200817T125034Z
abcb753e-6b9b-4a18-bafe-76dbfbb9b0f4,KONZ_051.basePlot.vst,2018-10-15,D06,KONZ,KONZ_051,tower,grasslandHerbaceous,39.099277,-96.565124,WGS84,10.1,710558.33,4330616.1,14N,397.9,0.1,vst_KONZ_2018,,,NEON.DOC.000987vG,,Y,,Y,,N,,noneSelected,noneSelected,400,400,400,,,,,20200817T125034Z
c82320ee-1cf6-4e92-8933-c47da737c41b,KONZ_042.basePlot.vst,2018-10-15,D06,KONZ,KONZ_042,tower,grasslandHerbaceous,39.09957,-96.564404,WGS84,20,710619.73,4330650.29,14N,401.3,0,vst_KONZ_2018,,,NEON.DOC.000987vG,,Y,,Y,,N,,noneSelected,noneSelected,400,400,400,,,,,20200817T125034Z
24b8af17-7baa-4d7b-aa4c-599dddc20ef1,KONZ_068.basePlot.vst,2018-10-15,D06,KONZ,KONZ_068,tower,grasslandHerbaceous,39.10008,-96.564037,WGS84,10.1,710649.95,4330707.75,14N,405.9,0.1,vst_KONZ_2018,,,NEON.DOC.000987vG,,Y,,Y,,N,,noneSelected,noneSelected,400,400,400,,,,,20200817T125034Z
c8e7a679-96a0-4558-9808-2e801dbc3072,KONZ_067.basePlot.vst,2018-10-16,D06,KONZ,KONZ_067,tower,shrubScrub,39.103065,-96.564975,WGS84,10.1,710559.94,4331036.89,14N,403.4,0.2,vst_KONZ_2018,,,NEON.DOC.000987vG,,N,,N,,N,,noneSelected,noneSelected,400,400,400,,,,,20200817T125034Z
85c789c1-8c43-473e-8a7e-db6523c7a7aa,KONZ_049.basePlot.vst,2018-10-16,D06,KONZ,KONZ_049,tower,grasslandHerbaceous,39.103879,-96.564243,WGS84,10.2,710620.82,4331128.94,14N,404.2,0.2,vst_KONZ_2018,,,NEON.DOC.000987vG,,N,,N,,N,,noneSelected,noneSelected,400,400,400,,,,,20200817T125034Z
fb5c4644-798d-45f4-8184-999f5395ddad,KONZ_046.basePlot.vst,2018-10-16,D06,KONZ,KONZ_046,tower,shrubScrub,39.103068,-96.563925,WGS84,20.1,710650.74,4331039.66,14N,405.6,0.1,vst_KONZ_2018,,,NEON.DOC.000987vG,,N,,N,,N,,noneSelected,noneSelected,400,400,400,,,,,20200817T125034Z
0b31746e-c462-4bd3-93c1-6a584905b850,KONZ_059.basePlot.vst,2018-10-16,D06,KONZ,KONZ_059,tower,shrubScrub,39.103881,-96.564935,WGS84,10.2,710560.97,4331127.55,14N,396,0.3,vst_KONZ_2018,,,NEON.DOC.000987vG,,N,,N,,N,,noneSelected,noneSelected,400,400,400,,,,,20200817T125034Z
af10c7aa-2c6c-4e75-a716-d780152c6cef,KONZ_063.basePlot.vst,2018-10-16,D06,KONZ,KONZ_063,tower,shrubScrub,39.10197,-96.56363,WGS84,10.1,710679.52,4330918.47,14N,410,0.2,vst_KONZ_2018,,,NEON.DOC.000987vG,,N,,N,,N,,noneSelected,noneSelected,400,400,400,,,,,20200817T125034Z
768d499a-fe96-40d4-a855-219f090eb8d4,KONZ_062.basePlot.vst,2018-10-17,D06,KONZ,KONZ_062,tower,grasslandHerbaceous,39.102421,-96.559433,WGS84,10.1,711041.15,4330978.28,14N,412.5,0.1,vst_KONZ_2018,,,NEON.DOC.000987vG,,Y,,Y,,N,,noneSelected,noneSelected,400,400,400,,,,,20200817T125034Z
f5aede7e-4ebb-4f96-926a-6e52cecebf11,KONZ_071.basePlot.vst,2018-10-17,D06,KONZ,KONZ_071,tower,grasslandHerbaceous,39.103804,-96.56079,WGS84,10.1,710919.67,4331128.63,14N,392.8,0.1,vst_KONZ_2018,,,NEON.DOC.000987vG,,Y,,Y,,N,,noneSelected,noneSelected,400,400,400,,,,,20200817T125034Z
a3e9d192-52d6-41c9-83c1-aae8d7113839,KONZ_070.basePlot.vst,2018-10-18,D06,KONZ,KONZ_070,tower,grasslandHerbaceous,39.097869,-96.562372,WGS84,10,710800.54,4330466.21,14N,403.6,0,vst_KONZ_2018,,,NEON.DOC.000987vG,,Y,,Y,,N,,noneSelected,noneSelected,400,400,400,,,,,20200817T125034Z
c1f37685-a81e-4944-a68b-bc43a99752df,KONZ_056.basePlot.vst,2018-10-18,D06,KONZ,KONZ_056,tower,grasslandHerbaceous,39.097361,-96.56343,WGS84,10.1,710710.55,4330407.37,14N,400.9,0.1,vst_KONZ_2018,,,NEON.DOC.000987vG,,Y,,Y,,N,,noneSelected,noneSelected,400,400,400,,,,,20200817T125034Z
